,Fiscal Year,Library,County,Principal Public?,AENGLC Rank,Population of Service Area,Total Library Visits,Library Visits Per Capita Served,Total Registered Borrowers,Percent of Residents with Library Cards,Reference Questions,Reference Questions Per Capita Served,Total Circulation,Circulation Per Capita Served,Total Programs (Synchronous + Prerecorded),Total Program Attendance & Views,Total Collection,Collection Per Capita Served,Total Operating Income,Wages & Salaries Expenditures,Population Bin
4495,2020,Preston,New London,P,123.0,4625.0,4940.0,1.1,1110.0,0.24,331.0,0.1,9358.0,2.0,58.0,645.0,35526.0,7.7,173251.0,109792.0,"(483.934, 15438.6]"
4496,2020,Prospect,New Haven,P,104.0,9702.0,23311.0,2.4,2411.0,0.25,5200.0,0.5,25735.0,2.7,166.0,3718.0,46360.0,4.8,333401.0,218510.0,"(483.934, 15438.6]"
4497,2020,Putnam,Windham,P,149.0,9389.0,39934.0,4.3,5603.0,0.6,389.0,0.0,57792.0,6.2,264.0,6309.0,40154.0,4.3,437260.0,331385.0,"(483.934, 15438.6]"
4498,2020,Redding - Mark Twain,Fairfield,P,16.0,9116.0,53038.0,5.8,3300.0,0.36,2735.0,0.3,84930.0,9.3,503.0,10549.0,68043.0,7.5,957312.0,548077.0,"(483.934, 15438.6]"
4499,2020,Ridgefield,Fairfield,P,12.0,24959.0,178511.0,7.2,9905.0,0.4,19248.0,0.8,206677.0,8.3,1218.0,26390.0,96777.0,3.9,2561769.0,1543293.0,"(15438.6, 30245.2]"
4500,2020,Rocky Hill-Cora Belden,Hartford,P,65.0,20115.0,109917.0,5.5,8858.0,0.44,19739.0,1.0,193994.0,9.6,1163.0,33294.0,61462.0,3.1,1032316.0,862668.0,"(15438.6, 30245.2]"
4501,2020,Roxbury - Minor,Litchfield,P,5.0,2152.0,12845.0,6.0,802.0,0.37,4560.0,2.1,15199.0,7.1,117.0,3455.0,37547.0,17.4,265889.0,132976.0,"(483.934, 15438.6]"
4502,2020,Salem,New London,P,84.0,6809.0,24351.0,3.6,1940.0,0.28,700.0,0.1,24508.0,3.6,163.0,1586.0,34387.0,5.1,270716.0,119672.0,"(483.934, 15438.6]"
4503,2020,Salisbury - Scoville,Litchfield,P,9.0,3600.0,35357.0,9.8,2112.0,0.59,3594.0,1.0,39993.0,11.1,428.0,8309.0,29203.0,8.1,527538.0,216202.0,"(483.934, 15438.6]"
4504,2020,Scotland,Windham,P,139.0,1672.0,5793.0,3.5,997.0,0.6,22.0,0.0,5994.0,3.6,113.0,886.0,21667.0,13.0,50913.0,31084.0,"(483.934, 15438.6]"
4505,2020,Seymour,New Haven,P,130.0,16437.0,29496.0,1.8,5773.0,0.35,4523.0,0.3,46379.0,2.8,140.0,3672.0,77073.0,4.7,679438.0,325515.0,"(15438.6, 30245.2]"
4506,2020,Sharon - Hotchkiss,Litchfield,P,10.0,2689.0,7796.0,2.9,964.0,0.36,549.0,0.2,9671.0,3.6,127.0,1831.0,14664.0,5.5,489666.0,164866.0,"(483.934, 15438.6]"
4507,2020,Shelton - Plumb,Fairfield,P,57.0,41129.0,119083.0,2.9,10166.0,0.25,9372.0,0.2,132571.0,3.2,564.0,11613.0,113059.0,2.7,1031637.0,785447.0,"(30245.2, 45051.8]"
4508,2020,Sherman,Fairfield,P,14.0,3630.0,15192.0,4.2,1481.0,0.41,1040.0,0.3,21094.0,5.8,300.0,4597.0,26322.0,7.3,309108.0,107848.0,"(483.934, 15438.6]"
4509,2020,Simsbury,Hartford,P,45.0,25395.0,261618.0,10.3,12283.0,0.48,46781.0,1.8,367369.0,14.5,6337.0,51907.0,117415.0,4.6,1616376.0,1070645.0,"(15438.6, 30245.2]"
4510,2020,Somers,Tolland,P,126.0,10784.0,38958.0,3.6,3357.0,0.31,1252.0,0.1,47417.0,4.4,320.0,3114.0,68875.0,6.4,528799.0,307221.0,"(483.934, 15438.6]"
4511,2020,South Windsor,Hartford,P,61.0,26162.0,142514.0,5.4,9715.0,0.37,14303.0,0.5,179320.0,6.9,583.0,9432.0,165849.0,6.3,1724884.0,912542.0,"(15438.6, 30245.2]"
4512,2020,Southbury,New Haven,P,97.0,19571.0,106123.0,5.4,7019.0,0.36,5758.0,0.3,198157.0,10.1,416.0,10026.0,109351.0,5.6,707888.0,570350.0,"(15438.6, 30245.2]"
4513,2020,Southington,Hartford,P,62.0,43834.0,137737.0,3.1,17133.0,0.39,29475.0,0.7,287408.0,6.6,630.0,16622.0,95600.0,2.2,1459156.0,1100975.0,"(30245.2, 45051.8]"
4514,2020,Sprague,New London,P,150.0,2859.0,3274.0,1.1,625.0,0.22,150.0,0.1,5048.0,1.8,129.0,587.0,13966.0,4.9,66055.0,66776.0,"(483.934, 15438.6]"
4515,2020,Stafford,Tolland,P,143.0,11893.0,45420.0,3.8,4032.0,0.34,2513.0,0.2,51546.0,4.3,383.0,4541.0,51602.0,4.3,603205.0,325234.0,"(483.934, 15438.6]"
4516,2020,Stamford - Ferguson,Fairfield,P,24.0,129638.0,454346.0,3.5,55820.0,0.43,83737.0,0.6,521714.0,4.0,1962.0,52227.0,174451.0,1.3,9897975.0,5728686.0,"(119084.8, 133891.4]"
4517,2020,Sterling,Windham,P,154.0,3782.0,3014.0,0.8,1590.0,0.42,500.0,0.1,14287.0,3.8,43.0,565.0,35960.0,9.5,70645.0,49926.0,"(483.934, 15438.6]"
4518,2020,Stonington,New London,P,33.0,18559.0,47092.0,2.5,3243.0,0.17,4000.0,0.2,32997.0,1.8,322.0,6734.0,30297.0,1.6,618219.0,312482.0,"(15438.6, 30245.2]"
4519,2020,Stratford,Fairfield,P,114.0,51849.0,150645.0,2.9,35802.0,0.69,56070.0,1.1,267913.0,5.2,1662.0,40779.0,129709.0,2.5,3307588.0,1916556.0,"(45051.8, 59858.4]"
4520,2020,Suffield - Kent,Hartford,P,91.0,15814.0,58524.0,3.7,5317.0,0.34,386.0,0.0,72021.0,4.6,227.0,5845.0,52101.0,3.3,623381.0,399064.0,"(15438.6, 30245.2]"
4521,2020,Thomaston,Litchfield,P,138.0,7535.0,25000.0,3.3,2314.0,0.31,4680.0,0.6,39459.0,5.2,425.0,6537.0,46027.0,6.1,523120.0,254696.0,"(483.934, 15438.6]"
4522,2020,Thompson,Windham,P,133.0,9379.0,33354.0,3.6,4044.0,0.43,8838.0,0.9,39893.0,4.3,365.0,6376.0,58877.0,6.3,383318.0,278829.0,"(483.934, 15438.6]"
4523,2020,Tolland,Tolland,P,87.0,14618.0,73567.0,5.0,4964.0,0.34,4051.0,0.3,77977.0,5.3,361.0,3155.0,70518.0,4.8,453271.0,372884.0,"(483.934, 15438.6]"
4524,2020,Torrington,Litchfield,P,155.0,34044.0,47426.0,1.4,12283.0,0.36,30000.0,0.9,55239.0,1.6,383.0,25309.0,61409.0,1.8,836560.0,471928.0,"(30245.2, 45051.8]"
4525,2020,Trumbull,Fairfield,P,41.0,35673.0,162880.0,4.6,21084.0,0.59,13471.0,0.4,343308.0,9.6,762.0,12750.0,160133.0,4.5,1753509.0,1227141.0,"(30245.2, 45051.8]"
4526,2020,Union,Tolland,P,72.0,839.0,845.0,1.0,330.0,0.39,25.0,0.0,3361.0,4.0,37.0,621.0,17450.0,20.8,40782.0,18718.0,"(483.934, 15438.6]"
4527,2020,Vernon - Rockville,Tolland,P,140.0,29359.0,53209.0,1.8,6363.0,0.22,7681.0,0.3,74357.0,2.5,568.0,15735.0,58470.0,2.0,728610.0,505752.0,"(15438.6, 30245.2]"
4528,2020,Voluntown,New London,P,128.0,2510.0,3740.0,1.5,1548.0,0.62,19.0,0.0,13703.0,5.5,75.0,922.0,20378.0,8.1,70094.0,41088.0,"(483.934, 15438.6]"
4529,2020,Wallingford,New Haven,P,95.0,44326.0,259232.0,5.8,18849.0,0.43,51927.0,1.2,402792.0,9.1,705.0,17230.0,215323.0,4.9,3488124.0,1761502.0,"(30245.2, 45051.8]"
4530,2020,Warren,Litchfield,P,13.0,1395.0,1581.0,1.1,401.0,0.29,50.0,0.0,5168.0,3.7,187.0,2003.0,13336.0,9.6,56838.0,38425.0,"(483.934, 15438.6]"
4531,2020,Washington - Gunn,Litchfield,P,6.0,3428.0,30808.0,9.0,1528.0,0.45,2563.0,0.7,31120.0,9.1,465.0,7288.0,46261.0,13.5,552852.0,263812.0,"(483.934, 15438.6]"
4532,2020,Waterbury - Silas Bron.,New Haven,P,167.0,107568.0,159108.0,1.5,42101.0,0.39,11126.0,0.1,99438.0,0.9,531.0,9338.0,263538.0,2.4,2409544.0,1375285.0,"(104278.2, 119084.8]"
4533,2020,Waterford,New London,P,37.0,18746.0,108114.0,5.8,6429.0,0.34,16000.0,0.9,152193.0,8.1,382.0,9207.0,77696.0,4.1,1136703.0,822117.0,"(15438.6, 30245.2]"
4534,2020,Watertown,Litchfield,P,111.0,21578.0,57448.0,2.7,9870.0,0.46,39105.0,1.8,45534.0,2.1,23.0,404.0,82824.0,3.8,775812.0,405433.0,"(15438.6, 30245.2]"
4535,2020,West Hartford,Hartford,P,51.0,62965.0,299419.0,4.8,25538.0,0.41,64425.0,1.0,647783.0,10.3,984.0,18133.0,206908.0,3.3,3106997.0,2331180.0,"(59858.4, 74665.0]"
4536,2020,West Haven,New Haven,P,162.0,54620.0,131798.0,2.4,14848.0,0.27,15121.0,0.3,98578.0,1.8,813.0,7880.0,124177.0,2.3,1723857.0,904317.0,"(45051.8, 59858.4]"
4537,2020,Westbrook,Middlesex,P,20.0,6869.0,28609.0,4.2,3166.0,0.46,8247.0,1.2,45037.0,6.6,579.0,6592.0,56705.0,8.3,447407.0,295767.0,"(483.934, 15438.6]"
4538,2020,Weston,Fairfield,P,7.0,10252.0,44907.0,4.4,3757.0,0.37,4035.0,0.4,52065.0,5.1,722.0,6548.0,48909.0,4.8,497672.0,336900.0,"(483.934, 15438.6]"
4539,2020,Westport,Fairfield,P,4.0,28491.0,332329.0,11.7,13175.0,0.46,129039.0,4.5,296163.0,10.4,1641.0,57355.0,105168.0,3.7,6075905.0,3416325.0,"(15438.6, 30245.2]"
4540,2020,Wethersfield,Hartford,P,106.0,26008.0,107702.0,4.1,10316.0,0.4,28980.0,1.1,261475.0,10.1,344.0,6017.0,107955.0,4.2,2056858.0,1161285.0,"(15438.6, 30245.2]"
4541,2020,Willington,Tolland,P,121.0,5864.0,30000.0,5.1,4142.0,0.71,10500.0,1.8,44696.0,7.6,69.0,12844.0,50362.0,8.6,202213.0,99162.0,"(483.934, 15438.6]"
4542,2020,Wilton,Fairfield,P,8.0,18343.0,168192.0,9.2,9093.0,0.5,23233.0,1.3,200933.0,11.0,609.0,16369.0,139315.0,7.6,3510246.0,1855891.0,"(15438.6, 30245.2]"
4543,2020,Winchester - Beardsley,Litchfield,P,144.0,15610.0,15803.0,1.0,5748.0,0.37,1242.0,0.1,41911.0,2.7,246.0,3469.0,34677.0,2.2,427556.0,170064.0,"(15438.6, 30245.2]"
4544,2020,Windham - Guilford Sm,Windham,N,169.0,21222.776174062903,2510.0,0.1,184.0,0.01,2.0,0.0,3604.0,0.1,141.0,1155.0,11257.0,0.5,27283.0,37060.0,"(15438.6, 30245.2]"
4545,2020,Windham - Willimantic,Windham,P,169.0,24561.0,44086.0,1.8,3750.0,0.15,20040.20407729879,0.7465547060014956,21938.0,0.9,274.0,2623.0,42745.0,1.7,556764.0,445018.0,"(15438.6, 30245.2]"
4546,2020,Windham - Windham Free,Windham,N,169.0,21222.776174062903,7275.0,0.3,533.0,0.02,501.0,0.0,7136.0,0.3,44.0,1352.0,7919.0,0.3,72139.0,26386.0,"(15438.6, 30245.2]"
4547,2020,Windsor,Hartford,P,86.0,28733.0,173497.0,6.0,11444.0,0.4,44676.0,1.6,192354.0,6.7,755.0,13582.0,142266.0,5.0,1709888.0,948502.0,"(15438.6, 30245.2]"
4548,2020,Windsor Locks,Hartford,P,90.0,12854.0,108243.81620957839,5.409180655736961,3785.0,0.29,250.0,0.0,48928.0,3.8,252.0,1604.0,54617.0,4.2,490325.0,301654.0,"(483.934, 15438.6]"
4549,2020,Wolcott,New Haven,P,125.0,16587.0,30471.0,1.8,3121.0,0.19,1552.0,0.1,39920.0,2.4,143.0,3164.0,65173.0,3.9,387319.0,201535.0,"(15438.6, 30245.2]"
4550,2020,Woodbridge,New Haven,P,31.0,8750.0,84520.0,9.7,4168.0,0.48,1831.0,0.2,128736.0,14.7,229.0,3410.0,80720.0,9.2,777086.0,523506.0,"(483.934, 15438.6]"
4551,2020,Woodbury,Litchfield,P,53.0,9502.0,70991.0,7.5,3740.0,0.39,2475.0,0.3,86110.0,9.1,391.0,10300.0,90998.0,9.6,645631.0,436239.0,"(483.934, 15438.6]"
4552,2020,Woodstock - Bracken,Windham,P,101.0,7858.0,4000.0,0.5,2063.0,0.26,5000.0,0.6,6107.0,0.8,43.0,539.0,22660.0,2.9,15300.0,4000.0,"(483.934, 15438.6]"
4553,2020,Woodstock - May,Windham,N,101.0,21222.776174062903,1600.0,0.2,610.0,0.08,20040.20407729879,0.7465547060014956,5144.0,0.7,15.0,97.0,12068.0,1.5,24282.0,15315.0,"(15438.6, 30245.2]"
4554,2020,Woodstock - North,Windham,N,84.5308740978348,21222.776174062903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.53696576868543,0.0,0.0,0.0,0.0,0.0,"(15438.6, 30245.2]"
4555,2020,Woodstock - West,Windham,N,101.0,21222.776174062903,3475.0,0.4,771.0,0.1,5.0,0.0,11878.0,1.5,111.0,2855.0,10560.0,1.3,41585.0,15985.0,"(15438.6, 30245.2]"
4556,2021,Andover,Tolland,P,115.0,3149.0,3929.0,1.2,3193.0,1.01,437.0,0.1,11832.0,3.8,220.0,2633.0,23521.0,7.5,104674.0,73600.0,"(483.934, 15438.6]"
4557,2021,Ansonia,New Haven,P,162.0,18902.0,718.0,0.0,2178.0,0.12,3875.0,0.2,11968.0,0.6,23.0,1146.0,64682.0,3.4,524066.0,407610.0,"(15438.6, 30245.2]"
4558,2021,Ashford-Babcock,Windham,P,136.0,4185.0,5040.0,1.2,776.0,0.19,721.0,0.2,20915.0,5.0,44.0,487.0,29893.0,7.1,269800.0,97000.0,"(483.934, 15438.6]"
4559,2021,Avon,Hartford,P,23.0,18918.0,40762.0,2.2,6197.0,0.33,16989.0,0.9,204815.0,10.8,1060.0,25538.0,106642.0,5.6,1889961.0,1029816.0,"(15438.6, 30245.2]"
4560,2021,Beacon Falls,New Haven,P,126.0,5993.0,1205.0,0.2,1127.0,0.19,520.0,0.1,10354.0,1.7,32.0,996.0,15290.0,2.6,218818.0,134051.0,"(483.934, 15438.6]"
4561,2021,Berlin - East Berlin,Hartford,N,84.5308740978348,21222.776174062903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83112.3281921241,0.0,0.0,0.0,"(15438.6, 30245.2]"
4562,2021,Berlin Free,Hartford,N,84.5308740978348,21222.776174062903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83112.3281921241,0.0,0.0,0.0,"(15438.6, 30245.2]"
4563,2021,Berlin-Peck,Hartford,P,60.0,20154.0,46067.0,2.3,7604.0,0.38,12262.0,0.6,152851.0,7.6,144.0,6008.0,91801.0,4.6,1094420.0,672128.0,"(15438.6, 30245.2]"
4564,2021,Bethany - Clark,New Haven,P,55.0,5294.0,2575.0,0.5,1979.0,0.37,20040.20407729879,0.7465547060014956,25261.0,4.8,6.0,225.0,34583.0,6.5,269651.0,107043.0,"(483.934, 15438.6]"
4565,2021,Bethel,Fairfield,P,77.0,20331.0,10994.0,0.5,5409.0,0.27,15380.0,0.8,81953.0,4.0,406.0,3657.0,103699.0,5.1,825617.0,574436.0,"(15438.6, 30245.2]"
4566,2021,Bethlehem,Litchfield,P,73.0,3380.0,7349.0,2.2,2176.0,0.64,1250.0,0.4,8520.0,2.5,5.0,38.0,18329.0,5.4,138406.0,99308.0,"(483.934, 15438.6]"
4567,2021,Bloomfield - Prosser,Hartford,P,91.0,21460.0,17736.0,0.8,6832.0,0.32,22274.0,1.0,93820.0,4.4,534.0,10970.0,107525.0,5.0,2172786.0,1343640.0,"(15438.6, 30245.2]"
4568,2021,Bolton - Bentley,Tolland,P,80.0,4868.0,1747.0,0.4,2065.0,0.42,221.0,0.0,15919.0,3.3,64.0,561.0,45396.0,9.3,284830.0,234341.0,"(483.934, 15438.6]"
4569,2021,Branford - Blackstone,New Haven,P,42.0,28220.0,10623.0,0.4,8643.0,0.31,4356.0,0.2,148307.0,5.3,633.0,9142.0,62749.0,2.2,1795944.0,896492.0,"(15438.6, 30245.2]"
4570,2021,Branford - Willoughby,New Haven,N,42.0,21222.776174062903,16276.0,0.6,1187.0,0.04,20040.20407729879,0.7465547060014956,25688.0,0.9,65.0,876.0,22989.0,0.8,254698.0,186117.0,"(15438.6, 30245.2]"
4571,2021,Bridgeport,Fairfield,P,165.0,148698.0,19597.0,0.1,12927.0,0.09,12449.0,0.1,63841.0,0.4,330.0,5354.0,529691.0,3.6,8160366.0,3088185.0,"(133891.4, 148698.0]"
4572,2021,Bridgewater - Burnham,Litchfield,P,12.0,1659.0,12546.0,7.6,553.0,0.33,170.0,0.1,13067.0,7.9,189.0,4404.0,30140.0,18.2,175177.0,103412.0,"(483.934, 15438.6]"
4573,2021,Bristol,Hartford,P,140.0,60786.0,122501.0,2.0,18580.0,0.31,19171.0,0.3,240520.0,4.0,768.0,31384.0,226245.0,3.7,2555683.0,1779175.0,"(59858.4, 74665.0]"
4574,2021,Brookfield,Fairfield,P,41.0,17517.0,15749.0,0.9,7777.0,0.44,2104.0,0.1,82538.0,4.7,655.0,14486.0,61967.0,3.5,932401.0,638958.0,"(15438.6, 30245.2]"
4575,2021,Brooklyn,Windham,P,141.0,8451.0,968.0,0.1,6007.0,0.71,20040.20407729879,0.7465547060014956,6581.0,0.8,0.0,0.0,28792.0,3.4,182415.0,85116.0,"(483.934, 15438.6]"
4576,2021,Burlington,Hartford,P,63.0,9520.0,8121.0,0.9,3079.0,0.32,572.0,0.1,38440.0,4.0,245.0,2923.0,51843.0,5.4,424475.0,268699.0,"(483.934, 15438.6]"
4577,2021,Canaan - David Hunt,Litchfield,P,26.0,1081.0,12636.0,11.7,243.0,0.22,660.0,0.6,13013.0,12.0,239.0,3485.0,26091.0,24.1,263636.0,75996.0,"(483.934, 15438.6]"
4578,2021,Canterbury,Windham,P,130.0,5041.0,11148.0,2.2,2207.0,0.44,1122.0,0.2,11937.0,2.4,91.0,549.0,16675.0,3.3,131675.0,87088.0,"(483.934, 15438.6]"
4579,2021,Canton,Hartford,P,48.0,10125.0,108243.81620957839,5.409180655736961,4172.0,0.41,2507.0,0.2,123526.0,12.2,203.0,12652.0,72561.0,7.2,655185.0,498449.0,"(483.934, 15438.6]"
4580,2021,Chaplin,Windham,P,122.0,2141.0,2345.0,1.1,1545.0,0.72,624.0,0.3,5677.0,2.7,87.0,847.0,22508.0,10.5,102906.0,44418.0,"(483.934, 15438.6]"
4581,2021,Cheshire,New Haven,P,78.0,28728.0,56017.0,1.9,13584.0,0.47,4261.0,0.1,253255.0,8.8,130.0,5268.0,99599.0,3.5,1782844.0,1456227.0,"(15438.6, 30245.2]"
4582,2021,Chester,Middlesex,P,67.0,3744.0,4565.0,1.2,1319.0,0.35,1043.0,0.3,12753.0,3.4,95.0,1177.0,15877.0,4.2,179953.0,105225.0,"(483.934, 15438.6]"
4583,2021,Clinton - Henry C. Hull,Middlesex,P,69.0,13174.0,31365.0,2.4,10017.0,0.76,20256.0,1.5,107411.0,8.2,475.0,9728.0,69501.0,5.3,901267.0,500704.0,"(483.934, 15438.6]"
4584,2021,Colchester - Cragin,New London,P,118.0,15548.0,63562.0,4.1,6160.0,0.4,7545.0,0.5,116182.0,7.5,377.0,16254.0,77618.0,5.0,799346.0,441923.0,"(15438.6, 30245.2]"
4585,2021,Columbia - S.B. Little,Tolland,P,89.0,5263.0,2938.0,0.6,3536.0,0.67,20040.20407729879,0.7465547060014956,28094.0,5.3,278.0,3146.0,70931.0,13.5,435516.0,232694.0,"(483.934, 15438.6]"
4586,2021,Cornwall,Litchfield,P,15.0,1566.0,9000.0,5.7,1793.0,1.14,500.0,0.3,7103.0,4.5,99.0,12463.0,29384.0,18.8,183631.0,87360.0,"(483.934, 15438.6]"
4587,2021,Coventry - Booth Dim,Tolland,P,114.0,12238.0,6780.0,0.6,2713.0,0.22,5152.0,0.4,41626.0,3.4,145.0,3385.0,44742.0,3.7,543902.0,324651.0,"(483.934, 15438.6]"
4588,2021,Cromwell,Middlesex,P,74.0,14203.0,7617.0,0.5,4045.0,0.28,4469.0,0.3,68943.0,4.9,227.0,2460.0,56760.0,4.0,652437.0,444186.0,"(483.934, 15438.6]"
4589,2021,Danbury,Fairfield,P,124.0,86570.0,34314.0,0.4,25307.0,0.29,1852.0,0.0,148450.0,1.7,823.0,15531.0,106839.0,1.2,2465905.0,1538149.0,"(74665.0, 89471.6]"
4590,2021,Darien,Fairfield,P,3.0,21527.0,92848.0,4.3,12459.0,0.58,31182.0,1.4,431555.0,20.0,591.0,144086.0,124046.0,5.8,5167399.0,2663108.0,"(15438.6, 30245.2]"
4591,2021,Deep River,Middlesex,P,68.0,4412.0,17781.0,4.0,1523.0,0.35,1500.0,0.3,16225.0,3.7,288.0,4731.0,25492.0,5.8,271899.0,127907.0,"(483.934, 15438.6]"
4592,2021,Derby,New Haven,P,156.0,12326.0,14132.0,1.1,2470.0,0.2,3764.0,0.3,9924.0,0.8,224.0,1058.0,67549.0,5.0,598910.0,340761.0,"(483.934, 15438.6]"
4593,2021,Derby - Derby Neck,New Haven,N,156.0,21222.776174062903,6851.0,0.6,1581.0,0.13,4905.0,0.4,8912.0,0.7,645.0,6028.0,70600.0,5.7,575018.0,326237.0,"(15438.6, 30245.2]"
4594,2021,Durham,Middlesex,P,49.0,7151.0,32795.0,4.6,3112.0,0.44,794.0,0.1,119135.0,16.7,144.0,1260.0,56505.0,7.9,550580.0,373767.0,"(483.934, 15438.6]"
4595,2021,East Granby,Hartford,P,70.0,5218.0,23831.0,4.6,2266.0,0.43,1775.0,0.3,29860.0,5.7,319.0,3128.0,38962.0,7.5,348822.0,164899.0,"(483.934, 15438.6]"
4596,2021,East Haddam,Middlesex,P,96.0,8872.0,14444.0,1.6,3550.0,0.4,500.0,0.1,46793.0,5.3,136.0,1345.0,38889.0,4.4,462771.0,261469.0,"(483.934, 15438.6]"
4597,2021,East Hampton,Middlesex,P,100.0,12709.0,39132.0,3.1,5315.0,0.42,4981.0,0.4,100080.0,7.9,339.0,10238.0,52144.0,4.1,528209.0,323715.0,"(483.934, 15438.6]"
4598,2021,East Hartford,Hartford,P,159.0,51016.0,25600.0,0.5,10906.0,0.21,5279.0,0.1,38123.0,0.7,307.0,11440.0,79157.0,1.6,1430547.0,1001410.0,"(45051.8, 59858.4]"
4599,2021,East Haven - Hagaman,New Haven,P,142.0,27874.0,18300.0,0.7,6933.0,0.25,2312.0,0.1,25444.0,0.9,498.0,15712.0,75337.0,2.7,1079516.0,511755.0,"(15438.6, 30245.2]"
4600,2021,East Lyme,New London,P,65.0,18645.0,27142.0,1.5,6479.0,0.35,3540.0,0.2,137587.0,7.4,323.0,9873.0,123118.0,6.6,1267574.0,657546.0,"(15438.6, 30245.2]"
4601,2021,East Windsor - Warehouse,Hartford,P,121.0,11167.0,10222.0,0.9,2148.0,0.19,201.0,0.0,35091.0,3.1,121.0,2552.0,39826.0,3.6,469713.0,203852.0,"(483.934, 15438.6]"
4602,2021,Eastford,Windham,P,109.0,1650.0,726.0,0.4,425.0,0.26,40.0,0.0,3718.0,2.3,2.0,33.0,15030.0,9.1,62080.0,25577.0,"(483.934, 15438.6]"
4603,2021,Easton,Fairfield,P,20.0,7603.0,11381.0,1.5,3903.0,0.51,20040.20407729879,0.7465547060014956,56666.0,7.5,290.0,3268.0,66227.0,8.7,802695.0,392044.0,"(483.934, 15438.6]"
4604,2021,Ellington - Hall,Tolland,P,101.0,16428.0,52247.0,3.2,7018.0,0.43,1711.0,0.1,88926.0,5.4,126.0,8425.0,64790.0,3.9,700315.0,518516.0,"(15438.6, 30245.2]"
4605,2021,Enfield,Hartford,P,147.0,42128.0,58412.0,1.4,13183.0,0.31,21471.0,0.5,162595.0,3.9,208.0,6431.0,127841.0,3.0,1877022.0,1111859.0,"(30245.2, 45051.8]"
4606,2021,Essex,Middlesex,P,25.0,6713.0,15603.0,2.3,2225.0,0.33,4500.0,0.7,42413.0,6.3,231.0,8159.0,36271.0,5.4,533184.0,308336.0,"(483.934, 15438.6]"
4607,2021,Essex - Ivoryton,Middlesex,N,25.0,21222.776174062903,5263.0,0.8,516.0,0.08,1019.0,0.2,17878.0,2.7,256.0,9952.0,17072.0,2.5,177965.0,78405.0,"(15438.6, 30245.2]"
4608,2021,Fairfield,Fairfield,P,19.0,61472.0,79624.0,1.3,23301.0,0.38,15811.0,0.3,394776.0,6.4,867.0,35510.0,231972.0,3.8,3290124.0,2295844.0,"(59858.4, 74665.0]"
4609,2021,Fairfield - Pequot,Fairfield,N,19.0,21222.776174062903,6202.0,0.1,26954.0,0.44,500.0,0.0,17769.0,0.3,192.0,14528.0,110057.0,1.8,1185326.0,526663.0,"(15438.6, 30245.2]"
4610,2021,Farmington,Hartford,P,30.0,26673.0,44839.0,1.7,15000.0,0.56,75000.0,2.8,166483.0,6.2,469.0,10294.0,190156.0,7.1,2994981.0,1530527.0,"(15438.6, 30245.2]"
4611,2021,Franklin - Janet Carlson,New London,P,66.0,1863.0,3584.0,1.9,459.0,0.25,48.0,0.0,9598.0,5.2,207.0,969.0,24094.0,12.9,97535.0,60329.0,"(483.934, 15438.6]"
4612,2021,Glastonbury - East,Hartford,N,84.5308740978348,21222.776174062903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83112.3281921241,0.0,0.0,0.0,"(15438.6, 30245.2]"
4613,2021,Glastonbury - Welles-T.,Hartford,P,33.0,35108.0,52786.0,1.5,11298.0,0.32,6647.0,0.2,247117.0,7.0,297.0,5393.0,127601.0,3.6,1634006.0,773542.0,"(30245.2, 45051.8]"
4614,2021,Goshen,Litchfield,P,32.0,3148.0,4284.0,1.4,2814.0,0.89,169.0,0.1,14130.0,4.5,168.0,657.0,28824.0,9.2,172913.0,115018.0,"(483.934, 15438.6]"
4615,2021,Granby,Hartford,P,75.0,10891.0,14376.0,1.3,3829.0,0.35,4169.0,0.4,64719.0,5.9,262.0,6733.0,62802.0,5.8,499173.0,409941.0,"(483.934, 15438.6]"
4616,2021,Greenwich,Fairfield,P,1.0,63502.0,19153.0,0.3,42419.0,0.67,33546.0,0.5,694568.0,10.9,1325.0,41811.0,299395.0,4.7,10476118.0,6030153.0,"(59858.4, 74665.0]"
4617,2021,Greenwich - Perrot,Fairfield,N,1.0,21222.776174062903,10470.0,0.2,5269.0,0.08,18580.0,0.3,120137.0,1.9,263.0,5869.0,66815.0,1.1,1779743.0,1209957.0,"(15438.6, 30245.2]"
4618,2021,Griswold - Slater,New London,P,152.0,15602.0,5916.0,0.4,2161.0,0.14,20040.20407729879,0.7465547060014956,13711.0,0.9,33.0,401.0,27465.0,1.8,180364.0,69644.0,"(15438.6, 30245.2]"
4619,2021,Groton,New London,P,113.0,38445.0,82951.0,2.2,12805.0,0.33,18356.0,0.5,167579.0,4.4,308.0,17490.0,134929.0,3.5,1396299.0,1062252.0,"(30245.2, 45051.8]"
4620,2021,Groton - Bill,New London,N,113.0,21222.776174062903,13785.0,1.4,792.0,0.08,2483.0,0.2,13330.0,1.3,124.0,6122.0,17724.0,1.8,274870.0,152845.0,"(15438.6, 30245.2]"
